article_id,ticker,company,headline,source,url,published_at,seen_at,source_timestamp,trading_date,timestamp_basis,gkg_record_id,company_match_reason,finbert_label,finbert_confidence,sentiment_score,human_label,human_notes
7234c72a0ea58a8420fb37595aa3e6458f93cdb0,LT.NS,Larsen & Toubro,"Shri Ram Janmabhoomi Mandir built to last 1,000 years, says L&T",thehindubusinessline.com,https://www.thehindubusinessline.com/companies/shri-ram-janmabhoomi-mandir-built-to-last-1000-years-says-lt/article67762169.ece,2024-01-21T19:40:00+05:30,2024-01-21T20:30:00+05:30,20240121150000,2024-01-22,publisher_published_at,20240121150000-756,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,L&T corporate statement on engineering design and construction methodology of Ram Temple.
29a1c1732b777c3c7ebb49a1564c65c63ca1fcb9,LT.NS,Larsen & Toubro,"Shri Ram Janmbhoomi Mandir is built to last a thousand years, says L&T",financialexpress.com,https://www.financialexpress.com/business/industry-shri-ram-janmbhoomi-mandir-is-built-to-last-a-thousand-years-says-lt-3371354,2024-01-22T11:39:00+05:30,2024-01-22T14:30:00+05:30,20240122090000,2024-01-22,publisher_published_at,20240122090000-201,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,L&T engineering details on non-corrosive stone architecture of Ram Mandir.
a205e6d83121432f48fc57bd8a8e3887de796a1a,LT.NS,Larsen & Toubro,"ram mandir: Ram Mandir inauguration: Rs 1,800 crore temple's construction plan started 15 years ago with L&T",indiatimes.com,https://economictimes.indiatimes.com/news/india/ram-mandir-inauguration-rs-1800-marvels-construction-plan-started-15-years-ago-with-lt/articleshow/107006126.cms,,2024-01-20T13:15:00+05:30,20240120074500,2024-01-22,gdelt_gkg_observation,20240120074500-163,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,Historical execution narrative on Larsen & Toubro's multi-decade role in Ayodhya temple.
e0ecb357d34a663956e6f3254e02bcb49788cbc7,LT.NS,Larsen & Toubro,Larsen & Toubro | Engineering giant Larsen and Toubro L&T designed and constructed Ayodhya Ram Temple: Report,telegraphindia.com,https://www.telegraphindia.com/feeds/business/engineering-giant-larsen-and-toubro-lt-designed-and-constructed-ayodhya-ram-temple-report/cid/1995299,,2024-01-21T19:00:00+05:30,20240121133000,2024-01-22,gdelt_gkg_observation,20240121133000-748,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,Corporate overview of Larsen & Toubro's engineering marvel in Ayodhya.
b14cab05757814c958c0de9d77b3a26721daa3bd,LT.NS,Larsen & Toubro,"Engineering giant L&T designed, constructed Ayodhya Ram Temple",thehitavada.com,https://www.thehitavada.com/Encyc/2024/1/22/Engineering-giant-L-T-designed-constructed-Ayodhya-Ram-Temple.html,,2024-01-22T10:45:00+05:30,20240122051500,2024-01-22,gdelt_gkg_observation,20240122051500-324,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,National coverage of L&T's civil engineering accomplishment.
23ace2d84eae4b15814e9149accacd44a91d2abd,LT.NS,Larsen & Toubro,Construction firm L&T details how it built Ayodhya Ram temple to last 1000 yrs | Indiablooms - First Portal on Digital News Management,indiablooms.com,https://www.indiablooms.com/news-details/N/94437/construction-firm-l-t-details-how-it-built-ayodhya-ram-temple-to-last-1000-yrs.html,,2024-01-21T22:15:00+05:30,20240121164500,2024-01-22,gdelt_gkg_observation,20240121164500-901,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,Technical architectural statement by L&T.
416df0a8ef6be0fbb8a087056a7c957049ec6e85,LT.NS,Larsen & Toubro,"Larsen & Toubro ने किया है अयोध्या के राम मंदिर का निर्माण, कंपनी ने दी जानकारी",moneycontrol.com,https://hindi.moneycontrol.com/news/business/engineering-giant-larsen-and-toubro-designed-constructed-ayodhya-ram-temple-1732471.html,,2024-01-21T20:30:00+05:30,20240121150000,2024-01-22,gdelt_gkg_observation,20240121150000-T953,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,Hindi business wire on L&T temple engineering.
97ffd15c29beff4f2a54706b93b069f5d7a75b7b,LT.NS,Larsen & Toubro,"Engineering giant L&T designed, constructed Ayodhya Ram Temple",indiatimes.com,https://economictimes.indiatimes.com/news/india/engineering-giant-lt-designed-constructed-ayodhya-ram-temple/articleshow/107030345.cms,,2024-01-21T17:45:00+05:30,20240121121500,2024-01-22,gdelt_gkg_observation,20240121121500-382,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,National news coverage of L&T construction division.
a888ad5312bacb4e64e0d3880ba5e279d7ce5295,LT.NS,Larsen & Toubro,15 साल पहले ही कर दिया था राम मंदिर बनाने का वादा... कहानी L&T को बुलंदी पर पहुंचाने वाले 'नायक' की,indiatimes.com,https://navbharattimes.indiatimes.com/business/business-news/meet-am-naik-the-man-who-was-instrumental-behind-the-success-of-larsen-and-toubro/articleshow/107058366.cms,2024-01-23T07:00:00+05:30,2024-01-23T08:15:00+05:30,20240123024500,2024-01-23,publisher_published_at,20240123024500-T535,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,"Leadership profile of A.M. Naik, Chairman Emeritus of Larsen & Toubro."
c3ce8409d8edfba28e80ab9e991f341b57a14bf9,LT.NS,Larsen & Toubro,"L&T bags 'significant' orders in India, overseas",moneycontrol.com,https://www.moneycontrol.com/news/business/lt-bags-significant-orders-in-india-overseas-2-12107631.html,,2024-01-23T12:45:00+05:30,20240123071500,2024-01-23,gdelt_gkg_observation,20240123071500-440,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,L&T Power Transmission & Distribution business wins major domestic and Middle East contracts.
47a373df7df2b66bc625ffc170974fe8074e3a6f,LT.NS,Larsen & Toubro,"Technical Breakout Stocks: How to trade Bharti Airtel, L&T and Titan Company on Monday?",indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/technical-breakout-stocks-how-to-trade-bharti-airtel-lt-and-titan-company-on-monday/articleshow/107053983.cms,,2024-01-22T17:15:00+05:30,20240122114500,2024-01-23,gdelt_gkg_observation,20240122114500-838,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,Brokerage technical breakout strategy for L&T stock.
2e7194437dec62106efc0d5f14c247dfdd222ec2,LT.NS,Larsen & Toubro,Ram Mandir Ayodhya opening: Why these 7 stocks are in focus - from Havells to L&T | India Business News,indiatimes.com,https://timesofindia.indiatimes.com/business/india-business/ram-mandir-ayodhya-opening-7-stocks-in-focus-havells-larsen-toubro-sis-pakka-genesys-allied-digital/articleshow/107075852.cms,,2024-01-23T14:45:00+05:30,20240123091500,2024-01-23,gdelt_gkg_observation,20240123091500-326,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,Stock market analysis focusing on L&T among beneficiaries of Ayodhya development.
b2bb0144749d795784eb200aa85cc2d5f655c007,LT.NS,Larsen & Toubro,L&T order book swells with big domestic and global deals,prokerala.com,https://www.prokerala.com/news/articles/a1499496.html,,2024-01-23T15:00:00+05:30,20240123093000,2024-01-23,gdelt_gkg_observation,20240123093000-21,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,L&T cumulative order inflow updates across global power transmission and renewables.
31b6a22378df78414c15ca416fbfbf543218d28d,LT.NS,Larsen & Toubro,"Ayodhya Ram Mandir: From L&T to Havells, 7 listed Indian companies in spotlight",indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/ayodhya-ram-mandir-from-lt-to-havells-7-listed-indian-companies-in-spotlight/articleshow/107068185.cms,,2024-01-23T10:15:00+05:30,20240123044500,2024-01-23,gdelt_gkg_observation,20240123044500-1012,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,Market spotlight on listed EPC conglomerate Larsen & Toubro.
fa13121338a4a97bb7a0e2a4d8e84652852c77cd,LT.NS,Larsen & Toubro,L&T Finance Holdings consolidated PAT rises 41%,financialexpress.com,https://www.financialexpress.com/business/banking-finance-lampt-finance-holdings-consolidated-pat-rises-41-3373230,2024-01-24T04:50:00+05:30,2024-01-24T06:15:00+05:30,20240124004500,2024-01-24,publisher_published_at,20240124004500-1332,Direct headline match with company alias,,,,INDIRECTLY_RELEVANT,L&T Finance Holdings Q3 consolidated profit rises 41% to Rs 640 crore.
f18dcf3473e0ec8a5c9c84b7f875d6c0c439e903,LT.NS,Larsen & Toubro,Q3 FY24 results: L&T Financial Holdings net profit up 41% at ₹640 crore,thehindubusinessline.com,https://www.thehindubusinessline.com/money-and-banking/q3-fy24-results-lt-financial-holdings-net-profit-up-41-at-640-crore/article67769722.ece,2024-01-24T08:59:00+05:30,2024-01-24T09:30:00+05:30,20240124040000,2024-01-24,publisher_published_at,20240124040000-912,Direct headline match with company alias,,,,INDIRECTLY_RELEVANT,Q3 financial earnings performance of L&T Finance Holdings subsidiary.
4b993706cf9e1f36122c247e2d5528b6b8d1b646,LT.NS,Larsen & Toubro,L&T Finance Holdings Q3 results: Net profit rises 41% to Rs 640 crore,moneycontrol.com,https://www.moneycontrol.com/news/business/earnings/lt-finance-holdings-q3-results-net-profit-rises-41-to-rs-640-crore-12110951.html,,2024-01-23T20:15:00+05:30,20240123144500,2024-01-24,gdelt_gkg_observation,20240123144500-435,Direct headline match with company alias,,,,INDIRECTLY_RELEVANT,Q3 financial results for L&T Finance Holdings.
d09552e0c4c2d6327a259eda013b4e6b8696ea8b,LT.NS,Larsen & Toubro,"L&T Finance Holdings Q3 results : दिसंबर तिमाही में 41% बढ़ा मुनाफा, 640 करोड़ रुपये पर पहुंचा",moneycontrol.com,https://hindi.moneycontrol.com/news/business/l-and-t-finance-holdings-q3-results-net-profit-rises-41-percent-to-rs-640-crore-1737431.html,,2024-01-23T23:00:00+05:30,20240123173000,2024-01-24,gdelt_gkg_observation,20240123173000-T635,Direct headline match with company alias,,,,INDIRECTLY_RELEVANT,Hindi earnings report for L&T Finance subsidiary.
44b6af41373e6a87dc9be0d08c235dd6efee8646,LT.NS,Larsen & Toubro,Q3 FY24 results: L&T Finance Holdings net profit up 41% at ₹640 crore,thehindubusinessline.com,https://www.thehindubusinessline.com/money-and-banking/q3-fy24-results-lt-finance-holdings-net-profit-up-41-at-640-crore/article67769722.ece,2024-01-24T08:59:00+05:30,2024-01-24T18:30:00+05:30,20240124130000,2024-01-25,publisher_published_at,20240124130000-806,Direct headline match with company alias,,,,INDIRECTLY_RELEVANT,Q3 earnings metrics for L&T Financial Holdings.
1c2ef49d12f1f2f7f54eeb697d1730790d1eee5b,LT.NS,Larsen & Toubro,"Stocks To Watch On 24 January: Axis Bank, L&T Finance, JSW Energy, Others In News",outlookindia.com,https://business.outlookindia.com/markets/stocks-to-watch-on-24-january-axis-bank-lt-finance-jsw-energy-others-in-news,,2024-01-24T17:00:00+05:30,20240124113000,2024-01-25,gdelt_gkg_observation,20240124113000-115,Direct headline match with company alias,,,,INDIRECTLY_RELEVANT,Morning watchlist featuring L&T Finance subsidiary post Q3 earnings.
911f8668df5b95b8c3693500d1fc722a82f7855e,LT.NS,Larsen & Toubro,"Karnataka RERA orders L&T Realty to hand over common area, pre-maintenance corpus, to RWA",moneycontrol.com,https://www.moneycontrol.com/news/business/real-estate/karnataka-rera-orders-lt-realty-to-hand-over-common-area-pre-maintenance-corpus-to-rwa-12120311.html,,2024-01-25T11:15:00+05:30,20240125054500,2024-01-25,gdelt_gkg_observation,20240125054500-1279,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,Real estate regulatory authority (RERA) order concerning L&T Realty project in Bengaluru.
35da82fc452726974501d22707202e7ef513b12c,LT.NS,Larsen & Toubro,Broker's call: L&T Finance Hold (Buy) - The Hindu BusinessLine,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/brokers-call-lt-finance-hold-buy/article67776149.ece,2024-01-25T17:21:00+05:30,2024-01-25T21:30:00+05:30,20240125160000,2024-01-29,publisher_published_at,20240125160000-727,Direct headline match with company alias,,,,INDIRECTLY_RELEVANT,Brokerage recommendation and rating on L&T Finance Holdings.
6c972276a3367bf74bccce70bb2f3b0dac0be9ab,LT.NS,Larsen & Toubro,L&T unit wins big Saudi debottlenecking project order,tradearabia.com,http://tradearabia.com/news/OGN_418189.html,,2024-01-25T19:45:00+05:30,20240125141500,2024-01-29,gdelt_gkg_observation,20240125141500-1533,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,L&T Energy Hydrocarbon business bags major onshore debottlenecking EPC order from Saudi Aramco.
4c05ced2d8137125932646b64674e52c987df5f6,LT.NS,Larsen & Toubro,"Q3FY24 Preview: Larsen & Toubro: Revenue seen at ₹541,764 Million, PAT at ₹26,049 Million",indiainfoline.com,https://www.indiainfoline.com/article/earnings-preview/q-fy-preview-larsen-toubro-revenue-seen-at-million-pat-at-million-1706505551741_1.html,,2024-01-29T13:45:00+05:30,20240129081500,2024-01-29,gdelt_gkg_observation,20240129081500-969,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,Institutional equity research previewing parent Larsen & Toubro Q3 financial results.
30499bdbd3cffd4ded86b97f81771fb192380fa4,LT.NS,Larsen & Toubro,L&T bags order to set up solar power plant in Dubai,devdiscourse.com,https://www.devdiscourse.com/article/headlines/2792676-lt-bags-order-to-set-up-solar-power-plant-in-dubai,2024-01-30T10:42:00+05:30,2024-01-30T11:15:00+05:30,20240130054500,2024-01-30,publisher_published_at,20240130054500-216,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,"L&T Renewables business secures EPC order to build 1,800 MW Phase 6 of Mohammed bin Rashid Al Maktoum Solar Park."
585ef62804f9cb422f9c1a44b2fb64fe3fb4c5af,LT.NS,Larsen & Toubro,Larsen and Toubro secures EPC contract for solar plant in Dubai,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/larsen-and-toubro-secures-epc-contract-for-solar-plant-in-dubai/article67791805.ece,2024-01-30T12:13:00+05:30,2024-01-30T12:45:00+05:30,20240130071500,2024-01-30,publisher_published_at,20240130071500-502,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,Larsen and Toubro awarded mega solar PV contract in Dubai.
5a5ae7c12fe529866f56175322e95ec1ad7bbd35,LT.NS,Larsen & Toubro,L&T bags order to set up solar power plant in Dubai,indiatimes.com,https://economictimes.indiatimes.com/industry/renewables/lt-bags-order-to-set-up-solar-power-plant-in-dubai/articleshow/107251775.cms,,2024-01-30T12:15:00+05:30,20240130064500,2024-01-30,gdelt_gkg_observation,20240130064500-617,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,Economic Times coverage of L&T's Dubai solar park mega project win.
6f4464ca98205d8b80af0cf8dff68a02bc11e353,LT.NS,Larsen & Toubro,L&T Q3 preview: Consol PAT may surge 39% YoY on strong execution; FY24 guidance eyed,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/lt-q3-preview-consol-pat-may-surge-39-yoy-on-strong-execution-fy24-guidance-eyed/articleshow/107230318.cms,,2024-01-29T16:30:00+05:30,20240129110000,2024-01-30,gdelt_gkg_observation,20240129110000-553,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,Earnings preview analyzing parent L&T core EPC margins and execution pipeline.
83b59bcdd9eca7ce91edb93973afc3e274916e5a,LT.NS,Larsen & Toubro,"Q3 results today: L&T, Bajaj Finserv, Dr Reddy's among 95 companies to announce earnings",indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/q3-results-today-lt-bajaj-finserv-dr-reddys-among-95-companies-to-announce-earnings/articleshow/107247279.cms,,2024-01-30T10:30:00+05:30,20240130050000,2024-01-30,gdelt_gkg_observation,20240130050000-820,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,Corporate earnings calendar highlighting parent L&T Q3 results.
6b58382e905d2b57ee5b5073a6311831b504f9a4,LT.NS,Larsen & Toubro,L&T bags order to set up solar power plant in Dubai,moneycontrol.com,https://www.moneycontrol.com/news/business/lt-bags-order-to-set-up-solar-power-plant-in-dubai-12150681.html,,2024-01-30T11:15:00+05:30,20240130054500,2024-01-30,gdelt_gkg_observation,20240130054500-591,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,Moneycontrol coverage of L&T 1.8 GW Dubai solar EPC contract.
ea7a1bccc63ab481a8c91b0f23c94435b8a4dcae,LT.NS,Larsen & Toubro,"Stocks in news: Stocks in news: ITC, L&T, RIL, Vodafone Idea, NTPC, GAIL",indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/stocks-in-news-itc-lt-ril-vodafone-idea-ntpc-gail/articleshow/107239243.cms,,2024-01-30T07:30:00+05:30,20240130020000,2024-01-30,gdelt_gkg_observation,20240130020000-1038,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,Morning market watchlist highlighting parent L&T ahead of quarterly earnings.
e52851fc919ec754915ac4125a76f4bf8dbeefbc,LT.NS,Larsen & Toubro,Q3 Earnings Preview: L&T to gain on healthy order inflow and growth in Middle East business,moneycontrol.com,https://www.moneycontrol.com/news/business/earnings/q3-earnings-preview-lt-to-gain-on-healthy-order-inflow-and-growth-in-middle-east-business-12143711.html,,2024-01-29T16:45:00+05:30,20240129111500,2024-01-30,gdelt_gkg_observation,20240129111500-631,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,Comprehensive Q3 earnings preview for L&T.
d138c9737b138eac3e1c2f6f77ff7cb9537f48c8,LT.NS,Larsen & Toubro,Larsen & Toubro Q3 Results 2023 - Find Larsen & Toubro Q3 Earnings Result,livemint.com,https://www.livemint.com/market/market-stats/larsen-toubro-q3-results-s0003025,,2024-01-30T13:15:00+05:30,20240130074500,2024-01-30,gdelt_gkg_observation,20240130074500-874,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,LiveMint financial statistics and earnings tracker for Larsen & Toubro.
4b1be35182083ab4ee3685421d62e16624ba872a,LT.NS,Larsen & Toubro,Larsen & Toubro misses Q3 profit estimates on higher costs,financialexpress.com,https://www.financialexpress.com/business/industry-larsen-amp-toubro-misses-q3-profit-estimates-on-higher-costs-3379123,2024-01-30T18:41:00+05:30,2024-01-30T20:30:00+05:30,20240130150000,2024-01-31,publisher_published_at,20240130150000-1006,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,"Larsen & Toubro Q3 net profit rises 15% to Rs 2,947 crore but misses street estimates on input costs."
acfe62e036c3c6feb0f40b6d8636500db7624f28,LT.NS,Larsen & Toubro,Coimbatore MLM case: Police register case for unlawful assembly of investors on L&T bypass,thehindu.com,https://www.thehindu.com/news/cities/Coimbatore/coimbatore-mlm-case-police-register-case-for-unlawful-assembly-of-investors-on-lt-bypass/article67793185.ece,2024-01-30T19:26:00+05:30,2024-01-30T19:45:00+05:30,20240130141500,2024-01-31,publisher_published_at,20240130141500-1148,Direct headline match with company alias,,,,NOT_RELEVANT,False positive collision: 'L&T bypass' refers to a physical toll road/highway location in Coimbatore.
6bdd5d0646ac0a4fd24db9e79dc6d2ff1deb7856,LT.NS,Larsen & Toubro,"L&T profit after tax grows 15 pc to Rs 2,947 cr in Dec qtr",devdiscourse.com,https://www.devdiscourse.com/article/headlines/2793446-lt-profit-after-tax-grows-15-pc-to-rs-2947-cr-in-dec-qtr,2024-01-30T19:34:00+05:30,2024-01-31T03:00:00+05:30,20240130213000,2024-01-31,publisher_published_at,20240130213000-2060,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,L&T Q3 consolidated net profit announcement.
243d1d06a75f613e6a6bc660cbea40ad4b316f7d,LT.NS,Larsen & Toubro,L&T profit rises by 15% in Q3 - The Hindu BusinessLine,thehindubusinessline.com,https://www.thehindubusinessline.com/companies/lt-profit-rises-by-15-in-q3/article67793343.ece,2024-01-30T20:35:00+05:30,2024-01-30T21:30:00+05:30,20240130160000,2024-01-31,publisher_published_at,20240130160000-1300,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,The Hindu BusinessLine report on L&T Q3 financial results.
741cff0c494bd049e647e06d66c83e246409f89f,LT.NS,Larsen & Toubro,"Larsen and Toubro net profit rises to 2947 crore rupee in December quarter - Business News India - लार्सन एंड टूब्रो को 2947 करोड़ रुपये का मुनाफा, एक साल में 71% चढ़े कंपनी के शेयर, Business News",livehindustan.com,https://www.livehindustan.com/business/story-larsen-and-toubro-net-profit-rises-to-2947-crore-rupee-in-december-quarter-9264783.html,2024-01-30T21:47:00+05:30,2024-01-30T22:15:00+05:30,20240130164500,2024-01-31,publisher_published_at,20240130164500-T2265,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,Hindi business report on Larsen and Toubro Q3 earnings.
26c40c1f70a696a1998c4c39d4e175e410ff329b,LT.NS,Larsen & Toubro,Larsen & Toubro Limited 2024 Q3 - Results - Earnings Call Presentation (OTCMKTS:LTOUF),seekingalpha.com,https://seekingalpha.com/article/4666178-larsen-and-toubro-limited-2024-q3-results-earnings-call-presentation,2024-01-31T04:34:00+05:30,2024-01-31T05:00:00+05:30,20240130233000,2024-01-31,publisher_published_at,20240130233000-1168,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,Seeking Alpha transcript and presentation slides for Larsen & Toubro Q3 earnings call.
287dd5a53e5bc48a29616456380ad0d5d56b244c,LT.NS,Larsen & Toubro,"Stocks To Watch: Vodafone, ITC, L&T, Muthoot Microfin, ZEEL, BPCL - Market News",financialexpress.com,https://www.financialexpress.com/market/stocks-to-watch-vodafone-itc-lampt-muthoot-microfin-zeel-bpcl-3379340,2024-01-31T07:09:00+05:30,2024-01-31T09:00:00+05:30,20240131033000,2024-01-31,publisher_published_at,20240131033000-24,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,Post-earnings market watchlist for L&T stock.
1d23dbf34dce754906d1f7ccdc0bd3629493d0c0,LT.NS,Larsen & Toubro,L&T unit secures $1.2bln EPC contract for Dubai solar project,zawya.com,https://www.zawya.com/en/business/energy/l-and-t-unit-secures-12bln-epc-contract-for-dubai-solar-project-huyxr1cg,2024-01-31T11:57:00+05:30,2024-01-31T14:30:00+05:30,20240131090000,2024-01-31,publisher_published_at,20240131090000-175,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,Middle East financial wire confirming $1.2 billion valuation for L&T Dubai solar contract.
c2da75f3da62092476b841e31664dd4828c74376,LT.NS,Larsen & Toubro,L&T Construction wins mega order for largest renewable generation plant in UAE,timesofoman.com,https://timesofoman.com/article/141422-lt-construction-wins-mega-order-for-largest-renewable-generation-plant-in-uae,,2024-01-30T21:00:00+05:30,20240130153000,2024-01-31,gdelt_gkg_observation,20240130153000-189,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,Times of Oman report on L&T Construction renewable mega order.
e49df6736dc1b47e2e98b8bc7018dfb05e2ebb42,LT.NS,Larsen & Toubro,Why L&T shares dived 6% post Q3 results? What analysts say on Larsen & Toubro stock,businesstoday.in,https://www.businesstoday.in/markets/company-stock/story/why-lt-shares-dived-6-post-q3-results-what-analysts-say-on-larsen-toubro-stock-415508-2024-01-31,,2024-01-31T10:45:00+05:30,20240131051500,2024-01-31,gdelt_gkg_observation,20240131051500-517,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,Market analysis of L&T's 6% share price decline post Q3 results due to margin compression.
b90b904c2307e1b265415cce2163f4eef989083f,LT.NS,Larsen & Toubro,"Short Call | All eyes on Budget now; L&T, Zee, Marico, BPCL in focus",moneycontrol.com,https://www.moneycontrol.com/news/business/markets/short-call-all-eyes-on-budget-now-lt-zee-marico-bpcl-in-focus-12158011.html,,2024-01-31T08:30:00+05:30,20240131030000,2024-01-31,gdelt_gkg_observation,20240131030000-1322,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,Market commentary on L&T share price volatility and budget expectations.
7a05ba7406e1be5a5e3d42869b273a75d9319ca4,LT.NS,Larsen & Toubro,"Notable stocks to monitor: L&T, PB Fintech, Voltas, KEC International, and others",siliconindia.com,https://www.siliconindia.com/news/general/notable-stocks-to-monitor-lt-pb-fintech-voltas-kec-international-and-others-nid-227636-cid-1.html,,2024-01-31T13:00:00+05:30,20240131073000,2024-01-31,gdelt_gkg_observation,20240131073000-1237,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,Market movers monitoring list featuring L&T.
3a9ea4c0bfc6f7e8587081c8097b477b5ee71357,LT.NS,Larsen & Toubro,"L&T Q3 results : दिसंबर तिमाही में 15% बढ़ा मुनाफा, अनुमान से कमजोर रहे नतीजे",moneycontrol.com,https://hindi.moneycontrol.com/news/business/l-and-t-q3-results-net-profit-rises-15-percent-to-rs-2947-crore-misses-estimates-larsen-and-toubro-1749841.html,,2024-01-30T22:00:00+05:30,20240130163000,2024-01-31,gdelt_gkg_observation,20240130163000-T2477,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,Hindi coverage of L&T Q3 earnings and margin performance.
5c798e5dac2b44cd840c2f834fa8926cca2efbae,LT.NS,Larsen & Toubro,India's Larsen & Toubro misses Q3 profit view as infra spending tapers,marketscreener.com,https://www.marketscreener.com/quote/stock/NET-HOLDING-6494577/news/India-s-Larsen-Toubro-misses-Q3-profit-view-as-infra-spending-tapers-45839216,,2024-01-30T18:30:00+05:30,20240130130000,2024-01-31,gdelt_gkg_observation,20240130130000-977,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,International financial wire on Larsen & Toubro Q3 performance.
028977292fd295e337dceb2bec5b5d2654a7360c,LT.NS,Larsen & Toubro,"Sensex Today | Stock Market LIVE Updates: Sensex erases early losses, jumps 250 points; Nifty near 21,600; PB Fintech climbs 6%, L&T slides 5%",indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/live-blog/bse-sensex-today-live-nifty-stock-market-updates-31-january-2024/liveblog/107275345.cms,,2024-01-31T10:30:00+05:30,20240131050000,2024-01-31,gdelt_gkg_observation,20240131050000-1137,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,Live market commentary tracking L&T's 5% intraday slide following Q3 results.
780a347f7e06508272cd0699f63e9f893b7bcdd8,LT.NS,Larsen & Toubro,"L&T Q3 results: Net profit rises 15% to Rs 2,947 cr, revenue up 19%",businesstoday.in,https://www.businesstoday.in/latest/corporate/story/lt-q3-results-net-profit-rises-15-to-rs-2947-cr-revenue-up-19-415441-2024-01-30,,2024-01-30T18:30:00+05:30,20240130130000,2024-01-31,gdelt_gkg_observation,20240130130000-1272,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,Business Today coverage of L&T Q3 financial results.
e23e94bffa1b195c3bed343d75513ddb69febe2d,LT.NS,Larsen & Toubro,"L&T Q3 Results: Cons PAT rises 16% YoY to Rs 2,947 crore, but trails estimates",indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/lt-q3-results-cons-pat-rises-16-yoy-to-rs-2947-crore-but-trails-estimates/articleshow/107265763.cms,,2024-01-30T18:45:00+05:30,20240130131500,2024-01-31,gdelt_gkg_observation,20240130131500-851,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,Economic Times earnings analysis for L&T.
45ba9a82fe06f3f1442823e6c819cb9119c507b6,LT.NS,Larsen & Toubro,India's L&T slides on missing Q3 profit estimates,marketscreener.com,https://www.marketscreener.com/quote/index/NIFTY-50-9743680/news/India-s-L-T-slides-on-missing-Q3-profit-estimates-45846088,,2024-01-31T11:15:00+05:30,20240131054500,2024-01-31,gdelt_gkg_observation,20240131054500-262,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,MarketScreener report on L&T stock slide.
6dbb8ab264ef6c65259bb3d2c8972804afcfabfc,LT.NS,Larsen & Toubro,"India Movers: Coromandel International, Dr Reddy, L&T, PB Fintech, Petronet, SRF, Voltas",ticker.com,"https://ticker.com/Asia-Stock-Movers-News-Today/India-Movers:-Coromandel-International,-Dr-Reddy,-L&T,-PB-Fintech,-Petronet,-SRF,-Voltas/Jan%2030-2024/T-27308",,2024-01-31T13:00:00+05:30,20240131073000,2024-01-31,gdelt_gkg_observation,20240131073000-330,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,Asian market mover report highlighting L&T volume and price action.
